"","Site","Species","Presence","Survey"
"12494","CHC1","Sypheotides indicus",NA,5
"12495","CHC1","Halcyon smyrnensis",NA,5
"12496","CHC1","Turdoides malcolmi",1,6
"12497","CHC1","Prinia buchanani",NA,6
"12498","CHC1","Pycnonotus cafer",1,6
"12499","CHC1","Turnix suscitator",NA,6
"12500","CHC1","Streptopelia decaocto",NA,6
"12501","CHC1","Pavo cristatus",1,6
"12502","CHC1","Vanellus indicus",NA,6
"12503","CHC1","Mirafra erythroptera",NA,6
"12504","CHC1","Burhinus oedicnemus",NA,6
"12505","CHC1","Nectarinia asiatica",NA,6
"12506","CHC1","Turnix Tanki",NA,6
"12507","CHC1","Francolinus pondicerianus",NA,6
"12508","CHC1","Tephrodornis pondicerianus",NA,6
"12509","CHC1","Petronia xanthocollis",NA,6
"12510","CHC1","Merops orientalis",NA,6
"12511","CHC1","Pycnonotus leucotis",NA,6
"12512","CHC1","Eremopterix griseus",NA,6
"12513","CHC1","Psittacula krameri",NA,6
"12514","CHC1","Centropus sinensis",NA,6
"12515","CHC1","Dicrurus macrocercus",1,6
"12516","CHC1","Lanius vittatus",NA,6
"12517","CHC1","Saxicola caprata",NA,6
"12518","CHC1","Perdicula argoondah",NA,6
"12519","CHC1","Vanellus malabaricus",NA,6
"12520","CHC1","Francolinus pictus",NA,6
"12521","CHC1","Saxicoloides fulicatus",NA,6
"12522","CHC1","Acro sp.",NA,6
"12523","CHC1","Prinia socialis",NA,6
"12524","CHC1","Lanius schach",NA,6
"12525","CHC1","Amaurornis phoenicurus",NA,6
"12526","CHC1","Prinia inornata",NA,6
"12527","CHC1","Lonchura malabarica",NA,6
"12528","CHC1","Cuculus varius",NA,6
"12529","CHC1","Mirafra cantillans",NA,6
"12530","CHC1","Acridotheres tristis",1,6
"12531","CHC1","Corvus macrorhynchos",NA,6
"12532","CHC1","Eudynamys scolopaceus",1,6
"12533","CHC1","Lanius excubitor",NA,6
"12534","CHC1","Coturnix coromandelica",NA,6
"12535","CHC1","Turnix sylvaticus",NA,6
"12536","CHC1","Pericrocotus erythropygius",NA,6
"12537","CHC1","Pericrocotus cinnamomeus",NA,6
"12538","CHC1","Hirundo smithii",NA,6
"12539","CHC1","Cisticola juncidis",NA,6
"12540","CHC1","Anas poecilorhyncha",NA,6
"12541","CHC1","Rhipidura aureola",NA,6
"12542","CHC1","Dinopium benghalense",NA,6
"12543","CHC1","Sypheotides indicus",NA,6
"12544","CHC1","Halcyon smyrnensis",NA,6
"12545","CHC1","Turdoides malcolmi",1,7
"12546","CHC1","Prinia buchanani",NA,7
"12547","CHC1","Pycnonotus cafer",1,7
"12548","CHC1","Turnix suscitator",NA,7
"12549","CHC1","Streptopelia decaocto",NA,7
"12550","CHC1","Pavo cristatus",1,7
"12551","CHC1","Vanellus indicus",NA,7
"12552","CHC1","Mirafra erythroptera",NA,7
"12553","CHC1","Burhinus oedicnemus",NA,7
"12554","CHC1","Nectarinia asiatica",NA,7
"12555","CHC1","Turnix Tanki",NA,7
"12556","CHC1","Francolinus pondicerianus",NA,7
"12557","CHC1","Tephrodornis pondicerianus",NA,7
"12558","CHC1","Petronia xanthocollis",NA,7
"12559","CHC1","Merops orientalis",NA,7
"12560","CHC1","Pycnonotus leucotis",NA,7
"12561","CHC1","Eremopterix griseus",NA,7
"12562","CHC1","Psittacula krameri",1,7
"12563","CHC1","Centropus sinensis",NA,7
"12564","CHC1","Dicrurus macrocercus",NA,7
"12565","CHC1","Lanius vittatus",NA,7
"12566","CHC1","Saxicola caprata",NA,7
"12567","CHC1","Perdicula argoondah",NA,7
"12568","CHC1","Vanellus malabaricus",NA,7
"12569","CHC1","Francolinus pictus",NA,7
"12570","CHC1","Saxicoloides fulicatus",NA,7
"12571","CHC1","Acro sp.",NA,7
"12572","CHC1","Prinia socialis",NA,7
"12573","CHC1","Lanius schach",NA,7
"12574","CHC1","Amaurornis phoenicurus",NA,7
"12575","CHC1","Prinia inornata",NA,7
"12576","CHC1","Lonchura malabarica",NA,7
"12577","CHC1","Cuculus varius",NA,7
"12578","CHC1","Mirafra cantillans",1,7
"12579","CHC1","Acridotheres tristis",1,7
"12580","CHC1","Corvus macrorhynchos",NA,7
"12581","CHC1","Eudynamys scolopaceus",1,7
"12582","CHC1","Lanius excubitor",NA,7
"12583","CHC1","Coturnix coromandelica",NA,7
"12584","CHC1","Turnix sylvaticus",NA,7
"12585","CHC1","Pericrocotus erythropygius",NA,7
"12586","CHC1","Pericrocotus cinnamomeus",NA,7
"12587","CHC1","Hirundo smithii",NA,7
"12588","CHC1","Cisticola juncidis",NA,7
"12589","CHC1","Anas poecilorhyncha",NA,7
"12590","CHC1","Rhipidura aureola",NA,7
"12591","CHC1","Dinopium benghalense",NA,7
"12592","CHC1","Sypheotides indicus",NA,7
"12593","CHC1","Halcyon smyrnensis",NA,7
"12594","CHC1","Turdoides malcolmi",1,8
"12595","CHC1","Prinia buchanani",1,8
"12596","CHC1","Pycnonotus cafer",1,8
"12597","CHC1","Turnix suscitator",NA,8
"12598","CHC1","Streptopelia decaocto",1,8
"12599","CHC1","Pavo cristatus",1,8
"12600","CHC1","Vanellus indicus",1,8
"12601","CHC1","Mirafra erythroptera",NA,8
"12602","CHC1","Burhinus oedicnemus",NA,8
"12603","CHC1","Nectarinia asiatica",NA,8
"12604","CHC1","Turnix Tanki",NA,8
"12605","CHC1","Francolinus pondicerianus",1,8
"12606","CHC1","Tephrodornis pondicerianus",NA,8
"12607","CHC1","Petronia xanthocollis",NA,8
"12608","CHC1","Merops orientalis",NA,8
"12609","CHC1","Pycnonotus leucotis",NA,8
"12610","CHC1","Eremopterix griseus",NA,8
"12611","CHC1","Psittacula krameri",1,8
"12612","CHC1","Centropus sinensis",NA,8
"12613","CHC1","Dicrurus macrocercus",NA,8
"12614","CHC1","Lanius vittatus",NA,8
"12615","CHC1","Saxicola caprata",NA,8
"12616","CHC1","Perdicula argoondah",NA,8
"12617","CHC1","Vanellus malabaricus",NA,8
"12618","CHC1","Francolinus pictus",NA,8
"12619","CHC1","Saxicoloides fulicatus",1,8
"12620","CHC1","Acro sp.",NA,8
"12621","CHC1","Prinia socialis",NA,8
"12622","CHC1","Lanius schach",NA,8
"12623","CHC1","Amaurornis phoenicurus",NA,8
"12624","CHC1","Prinia inornata",NA,8
"12625","CHC1","Lonchura malabarica",NA,8
"12626","CHC1","Cuculus varius",NA,8
"12627","CHC1","Mirafra cantillans",1,8
"12628","CHC1","Acridotheres tristis",NA,8
"12629","CHC1","Corvus macrorhynchos",NA,8
"12630","CHC1","Eudynamys scolopaceus",NA,8
"12631","CHC1","Lanius excubitor",NA,8
"12632","CHC1","Coturnix coromandelica",NA,8
"12633","CHC1","Turnix sylvaticus",NA,8
"12634","CHC1","Pericrocotus erythropygius",NA,8
"12635","CHC1","Pericrocotus cinnamomeus",NA,8
"12636","CHC1","Hirundo smithii",NA,8
"12637","CHC1","Cisticola juncidis",NA,8
"12638","CHC1","Anas poecilorhyncha",NA,8
"12639","CHC1","Rhipidura aureola",NA,8
"12640","CHC1","Dinopium benghalense",NA,8
"12641","CHC1","Sypheotides indicus",NA,8
"12642","CHC1","Halcyon smyrnensis",NA,8
"12643","CHC1","Turdoides malcolmi",1,9
"12644","CHC1","Prinia buchanani",1,9
"12645","CHC1","Pycnonotus cafer",NA,9
"12646","CHC1","Turnix suscitator",NA,9
"12647","CHC1","Streptopelia decaocto",NA,9
"12648","CHC1","Pavo cristatus",1,9
"12649","CHC1","Vanellus indicus",1,9
"12650","CHC1","Mirafra erythroptera",NA,9
"12651","CHC1","Burhinus oedicnemus",NA,9
"12652","CHC1","Nectarinia asiatica",NA,9
"12653","CHC1","Turnix Tanki",NA,9
"12654","CHC1","Francolinus pondicerianus",NA,9
"12655","CHC1","Tephrodornis pondicerianus",NA,9
"12656","CHC1","Petronia xanthocollis",NA,9
"12657","CHC1","Merops orientalis",NA,9
"12658","CHC1","Pycnonotus leucotis",NA,9
"12659","CHC1","Eremopterix griseus",NA,9
"12660","CHC1","Psittacula krameri",1,9
"12661","CHC1","Centropus sinensis",NA,9
"12662","CHC1","Dicrurus macrocercus",NA,9
"12663","CHC1","Lanius vittatus",NA,9
"12664","CHC1","Saxicola caprata",NA,9
"12665","CHC1","Perdicula argoondah",1,9
"12666","CHC1","Vanellus malabaricus",NA,9
"12667","CHC1","Francolinus pictus",NA,9
"12668","CHC1","Saxicoloides fulicatus",NA,9
"12669","CHC1","Acro sp.",NA,9
"12670","CHC1","Prinia socialis",1,9
"12671","CHC1","Lanius schach",NA,9
"12672","CHC1","Amaurornis phoenicurus",NA,9
"12673","CHC1","Prinia inornata",1,9
"12674","CHC1","Lonchura malabarica",NA,9
"12675","CHC1","Cuculus varius",NA,9
"12676","CHC1","Mirafra cantillans",1,9
"12677","CHC1","Acridotheres tristis",1,9
"12678","CHC1","Corvus macrorhynchos",NA,9
"12679","CHC1","Eudynamys scolopaceus",NA,9
"12680","CHC1","Lanius excubitor",NA,9
"12681","CHC1","Coturnix coromandelica",NA,9
"12682","CHC1","Turnix sylvaticus",NA,9
"12683","CHC1","Pericrocotus erythropygius",NA,9
"12684","CHC1","Pericrocotus cinnamomeus",NA,9
"12685","CHC1","Hirundo smithii",NA,9
"12686","CHC1","Cisticola juncidis",NA,9
"12687","CHC1","Anas poecilorhyncha",NA,9
"12688","CHC1","Rhipidura aureola",NA,9
"12689","CHC1","Dinopium benghalense",NA,9
"12690","CHC1","Sypheotides indicus",NA,9
"12691","CHC1","Halcyon smyrnensis",NA,9
"12692","CHC1","Turdoides malcolmi",1,10
"12693","CHC1","Prinia buchanani",NA,10
"12694","CHC1","Pycnonotus cafer",NA,10
"12695","CHC1","Turnix suscitator",NA,10
"12696","CHC1","Streptopelia decaocto",NA,10
"12697","CHC1","Pavo cristatus",1,10
"12698","CHC1","Vanellus indicus",1,10
"12699","CHC1","Mirafra erythroptera",NA,10
"12700","CHC1","Burhinus oedicnemus",NA,10
"12701","CHC1","Nectarinia asiatica",NA,10
"12702","CHC1","Turnix Tanki",NA,10
"12703","CHC1","Francolinus pondicerianus",1,10
"12704","CHC1","Tephrodornis pondicerianus",NA,10
"12705","CHC1","Petronia xanthocollis",NA,10
"12706","CHC1","Merops orientalis",NA,10
"12707","CHC1","Pycnonotus leucotis",NA,10
"12708","CHC1","Eremopterix griseus",NA,10
"12709","CHC1","Psittacula krameri",1,10
"12710","CHC1","Centropus sinensis",NA,10
"12711","CHC1","Dicrurus macrocercus",NA,10
"12712","CHC1","Lanius vittatus",NA,10
"12713","CHC1","Saxicola caprata",NA,10
"12714","CHC1","Perdicula argoondah",NA,10
"12715","CHC1","Vanellus malabaricus",NA,10
"12716","CHC1","Francolinus pictus",NA,10
"12717","CHC1","Saxicoloides fulicatus",1,10
"12718","CHC1","Acro sp.",NA,10
"12719","CHC1","Prinia socialis",NA,10
"12720","CHC1","Lanius schach",NA,10
"12721","CHC1","Amaurornis phoenicurus",NA,10
"12722","CHC1","Prinia inornata",NA,10
"12723","CHC1","Lonchura malabarica",NA,10
"12724","CHC1","Cuculus varius",NA,10
"12725","CHC1","Mirafra cantillans",1,10
"12726","CHC1","Acridotheres tristis",NA,10
"12727","CHC1","Corvus macrorhynchos",NA,10
"12728","CHC1","Eudynamys scolopaceus",NA,10
"12729","CHC1","Lanius excubitor",NA,10
"12730","CHC1","Coturnix coromandelica",NA,10
"12731","CHC1","Turnix sylvaticus",NA,10
"12732","CHC1","Pericrocotus erythropygius",NA,10
"12733","CHC1","Pericrocotus cinnamomeus",NA,10
"12734","CHC1","Hirundo smithii",NA,10
"12735","CHC1","Cisticola juncidis",NA,10
"12736","CHC1","Anas poecilorhyncha",NA,10
"12737","CHC1","Rhipidura aureola",NA,10
"12738","CHC1","Dinopium benghalense",NA,10
"12739","CHC1","Sypheotides indicus",NA,10
"12740","CHC1","Halcyon smyrnensis",NA,10
"12741","CHC2","Turdoides malcolmi",1,1
"12742","CHC2","Prinia buchanani",NA,1
"12743","CHC2","Pycnonotus cafer",NA,1
"12744","CHC2","Turnix suscitator",NA,1
"12745","CHC2","Streptopelia decaocto",1,1
"12746","CHC2","Pavo cristatus",1,1
"12747","CHC2","Vanellus indicus",NA,1
"12748","CHC2","Mirafra erythroptera",NA,1
"12749","CHC2","Burhinus oedicnemus",NA,1
"12750","CHC2","Nectarinia asiatica",NA,1
"12751","CHC2","Turnix Tanki",NA,1
"12752","CHC2","Francolinus pondicerianus",NA,1
"12753","CHC2","Tephrodornis pondicerianus",NA,1
"12754","CHC2","Petronia xanthocollis",NA,1
"12755","CHC2","Merops orientalis",NA,1
"12756","CHC2","Pycnonotus leucotis",NA,1
"12757","CHC2","Eremopterix griseus",NA,1
"12758","CHC2","Psittacula krameri",NA,1
"12759","CHC2","Centropus sinensis",NA,1
"12760","CHC2","Dicrurus macrocercus",1,1
"12761","CHC2","Lanius vittatus",NA,1
"12762","CHC2","Saxicola caprata",NA,1
"12763","CHC2","Perdicula argoondah",NA,1
"12764","CHC2","Vanellus malabaricus",NA,1
"12765","CHC2","Francolinus pictus",NA,1
"12766","CHC2","Saxicoloides fulicatus",NA,1
"12767","CHC2","Acro sp.",NA,1
"12768","CHC2","Prinia socialis",NA,1
"12769","CHC2","Lanius schach",NA,1
"12770","CHC2","Amaurornis phoenicurus",NA,1
"12771","CHC2","Prinia inornata",1,1
"12772","CHC2","Lonchura malabarica",NA,1
"12773","CHC2","Cuculus varius",NA,1
"12774","CHC2","Mirafra cantillans",1,1
"12775","CHC2","Acridotheres tristis",1,1
"12776","CHC2","Corvus macrorhynchos",NA,1
"12777","CHC2","Eudynamys scolopaceus",NA,1
"12778","CHC2","Lanius excubitor",NA,1
"12779","CHC2","Coturnix coromandelica",1,1
"12780","CHC2","Turnix sylvaticus",NA,1
"12781","CHC2","Pericrocotus erythropygius",NA,1
"12782","CHC2","Pericrocotus cinnamomeus",NA,1
"12783","CHC2","Hirundo smithii",NA,1
"12784","CHC2","Cisticola juncidis",NA,1
"12785","CHC2","Anas poecilorhyncha",NA,1
"12786","CHC2","Rhipidura aureola",NA,1
"12787","CHC2","Dinopium benghalense",NA,1
"12788","CHC2","Sypheotides indicus",NA,1
"12789","CHC2","Halcyon smyrnensis",NA,1
"12790","CHC2","Turdoides malcolmi",1,2
"12791","CHC2","Prinia buchanani",NA,2
"12792","CHC2","Pycnonotus cafer",1,2
"12793","CHC2","Turnix suscitator",NA,2
"12794","CHC2","Streptopelia decaocto",1,2
"12795","CHC2","Pavo cristatus",NA,2
"12796","CHC2","Vanellus indicus",NA,2
"12797","CHC2","Mirafra erythroptera",NA,2
"12798","CHC2","Burhinus oedicnemus",NA,2
"12799","CHC2","Nectarinia asiatica",NA,2
"12800","CHC2","Turnix Tanki",NA,2
"12801","CHC2","Francolinus pondicerianus",NA,2
"12802","CHC2","Tephrodornis pondicerianus",NA,2
"12803","CHC2","Petronia xanthocollis",NA,2
"12804","CHC2","Merops orientalis",NA,2
"12805","CHC2","Pycnonotus leucotis",NA,2
"12806","CHC2","Eremopterix griseus",NA,2
"12807","CHC2","Psittacula krameri",NA,2
"12808","CHC2","Centropus sinensis",NA,2
"12809","CHC2","Dicrurus macrocercus",1,2
"12810","CHC2","Lanius vittatus",NA,2
"12811","CHC2","Saxicola caprata",NA,2
"12812","CHC2","Perdicula argoondah",1,2
"12813","CHC2","Vanellus malabaricus",NA,2
"12814","CHC2","Francolinus pictus",NA,2
"12815","CHC2","Saxicoloides fulicatus",NA,2
"12816","CHC2","Acro sp.",NA,2
"12817","CHC2","Prinia socialis",NA,2
"12818","CHC2","Lanius schach",NA,2
"12819","CHC2","Amaurornis phoenicurus",NA,2
"12820","CHC2","Prinia inornata",1,2
"12821","CHC2","Lonchura malabarica",NA,2
"12822","CHC2","Cuculus varius",NA,2
"12823","CHC2","Mirafra cantillans",1,2
"12824","CHC2","Acridotheres tristis",NA,2
"12825","CHC2","Corvus macrorhynchos",NA,2
"12826","CHC2","Eudynamys scolopaceus",NA,2
"12827","CHC2","Lanius excubitor",NA,2
"12828","CHC2","Coturnix coromandelica",1,2
"12829","CHC2","Turnix sylvaticus",NA,2
"12830","CHC2","Pericrocotus erythropygius",NA,2
"12831","CHC2","Pericrocotus cinnamomeus",NA,2
"12832","CHC2","Hirundo smithii",NA,2
"12833","CHC2","Cisticola juncidis",1,2
"12834","CHC2","Anas poecilorhyncha",NA,2
"12835","CHC2","Rhipidura aureola",NA,2
"12836","CHC2","Dinopium benghalense",NA,2
"12837","CHC2","Sypheotides indicus",NA,2
"12838","CHC2","Halcyon smyrnensis",NA,2
"12839","CHC2","Turdoides malcolmi",1,3
"12840","CHC2","Prinia buchanani",NA,3
"12841","CHC2","Pycnonotus cafer",NA,3
"12842","CHC2","Turnix suscitator",NA,3
"12843","CHC2","Streptopelia decaocto",1,3
"12844","CHC2","Pavo cristatus",NA,3
"12845","CHC2","Vanellus indicus",NA,3
"12846","CHC2","Mirafra erythroptera",NA,3
"12847","CHC2","Burhinus oedicnemus",NA,3
"12848","CHC2","Nectarinia asiatica",NA,3
"12849","CHC2","Turnix Tanki",NA,3
"12850","CHC2","Francolinus pondicerianus",NA,3
"12851","CHC2","Tephrodornis pondicerianus",NA,3
"12852","CHC2","Petronia xanthocollis",NA,3
"12853","CHC2","Merops orientalis",NA,3
"12854","CHC2","Pycnonotus leucotis",NA,3
"12855","CHC2","Eremopterix griseus",NA,3
"12856","CHC2","Psittacula krameri",1,3
"12857","CHC2","Centropus sinensis",NA,3
"12858","CHC2","Dicrurus macrocercus",NA,3
"12859","CHC2","Lanius vittatus",NA,3
"12860","CHC2","Saxicola caprata",NA,3
"12861","CHC2","Perdicula argoondah",NA,3
"12862","CHC2","Vanellus malabaricus",NA,3
"12863","CHC2","Francolinus pictus",NA,3
"12864","CHC2","Saxicoloides fulicatus",NA,3
"12865","CHC2","Acro sp.",NA,3
"12866","CHC2","Prinia socialis",NA,3
"12867","CHC2","Lanius schach",NA,3
"12868","CHC2","Amaurornis phoenicurus",NA,3
"12869","CHC2","Prinia inornata",1,3
"12870","CHC2","Lonchura malabarica",NA,3
"12871","CHC2","Cuculus varius",NA,3
"12872","CHC2","Mirafra cantillans",1,3
"12873","CHC2","Acridotheres tristis",NA,3
"12874","CHC2","Corvus macrorhynchos",NA,3
"12875","CHC2","Eudynamys scolopaceus",NA,3
"12876","CHC2","Lanius excubitor",NA,3
"12877","CHC2","Coturnix coromandelica",NA,3
"12878","CHC2","Turnix sylvaticus",NA,3
"12879","CHC2","Pericrocotus erythropygius",NA,3
"12880","CHC2","Pericrocotus cinnamomeus",NA,3
"12881","CHC2","Hirundo smithii",NA,3
"12882","CHC2","Cisticola juncidis",NA,3
"12883","CHC2","Anas poecilorhyncha",NA,3
"12884","CHC2","Rhipidura aureola",NA,3
"12885","CHC2","Dinopium benghalense",NA,3
"12886","CHC2","Sypheotides indicus",NA,3
"12887","CHC2","Halcyon smyrnensis",NA,3
"12888","CHC2","Turdoides malcolmi",1,4
"12889","CHC2","Prinia buchanani",1,4
"12890","CHC2","Pycnonotus cafer",1,4
"12891","CHC2","Turnix suscitator",NA,4
"12892","CHC2","Streptopelia decaocto",1,4
"12893","CHC2","Pavo cristatus",NA,4
"12894","CHC2","Vanellus indicus",1,4
"12895","CHC2","Mirafra erythroptera",NA,4
"12896","CHC2","Burhinus oedicnemus",NA,4
"12897","CHC2","Nectarinia asiatica",NA,4
"12898","CHC2","Turnix Tanki",NA,4
"12899","CHC2","Francolinus pondicerianus",1,4
"12900","CHC2","Tephrodornis pondicerianus",NA,4
"12901","CHC2","Petronia xanthocollis",NA,4
"12902","CHC2","Merops orientalis",NA,4
"12903","CHC2","Pycnonotus leucotis",NA,4
"12904","CHC2","Eremopterix griseus",NA,4
"12905","CHC2","Psittacula krameri",NA,4
"12906","CHC2","Centropus sinensis",NA,4
"12907","CHC2","Dicrurus macrocercus",NA,4
"12908","CHC2","Lanius vittatus",NA,4
"12909","CHC2","Saxicola caprata",NA,4
"12910","CHC2","Perdicula argoondah",1,4
"12911","CHC2","Vanellus malabaricus",NA,4
"12912","CHC2","Francolinus pictus",NA,4
"12913","CHC2","Saxicoloides fulicatus",1,4
"12914","CHC2","Acro sp.",NA,4
"12915","CHC2","Prinia socialis",NA,4
"12916","CHC2","Lanius schach",NA,4
"12917","CHC2","Amaurornis phoenicurus",NA,4
"12918","CHC2","Prinia inornata",1,4
"12919","CHC2","Lonchura malabarica",NA,4
"12920","CHC2","Cuculus varius",NA,4
"12921","CHC2","Mirafra cantillans",NA,4
"12922","CHC2","Acridotheres tristis",NA,4
"12923","CHC2","Corvus macrorhynchos",1,4
"12924","CHC2","Eudynamys scolopaceus",NA,4
"12925","CHC2","Lanius excubitor",NA,4
"12926","CHC2","Coturnix coromandelica",NA,4
"12927","CHC2","Turnix sylvaticus",NA,4
"12928","CHC2","Pericrocotus erythropygius",NA,4
"12929","CHC2","Pericrocotus cinnamomeus",NA,4
"12930","CHC2","Hirundo smithii",NA,4
"12931","CHC2","Cisticola juncidis",1,4
"12932","CHC2","Anas poecilorhyncha",NA,4
"12933","CHC2","Rhipidura aureola",NA,4
"12934","CHC2","Dinopium benghalense",NA,4
"12935","CHC2","Sypheotides indicus",NA,4
"12936","CHC2","Halcyon smyrnensis",NA,4
"12937","CHC2","Turdoides malcolmi",1,5
"12938","CHC2","Prinia buchanani",1,5
"12939","CHC2","Pycnonotus cafer",1,5
"12940","CHC2","Turnix suscitator",NA,5
"12941","CHC2","Streptopelia decaocto",NA,5
"12942","CHC2","Pavo cristatus",NA,5
"12943","CHC2","Vanellus indicus",1,5
"12944","CHC2","Mirafra erythroptera",NA,5
"12945","CHC2","Burhinus oedicnemus",NA,5
"12946","CHC2","Nectarinia asiatica",NA,5
"12947","CHC2","Turnix Tanki",NA,5
"12948","CHC2","Francolinus pondicerianus",1,5
"12949","CHC2","Tephrodornis pondicerianus",NA,5
"12950","CHC2","Petronia xanthocollis",NA,5
"12951","CHC2","Merops orientalis",NA,5
"12952","CHC2","Pycnonotus leucotis",NA,5
"12953","CHC2","Eremopterix griseus",NA,5
"12954","CHC2","Psittacula krameri",NA,5
"12955","CHC2","Centropus sinensis",NA,5
"12956","CHC2","Dicrurus macrocercus",1,5
"12957","CHC2","Lanius vittatus",NA,5
"12958","CHC2","Saxicola caprata",NA,5
"12959","CHC2","Perdicula argoondah",1,5
"12960","CHC2","Vanellus malabaricus",NA,5
"12961","CHC2","Francolinus pictus",NA,5
"12962","CHC2","Saxicoloides fulicatus",NA,5
"12963","CHC2","Acro sp.",NA,5
"12964","CHC2","Prinia socialis",NA,5
"12965","CHC2","Lanius schach",NA,5
"12966","CHC2","Amaurornis phoenicurus",NA,5
"12967","CHC2","Prinia inornata",NA,5
"12968","CHC2","Lonchura malabarica",NA,5
"12969","CHC2","Cuculus varius",NA,5
"12970","CHC2","Mirafra cantillans",1,5
"12971","CHC2","Acridotheres tristis",NA,5
"12972","CHC2","Corvus macrorhynchos",NA,5
"12973","CHC2","Eudynamys scolopaceus",NA,5
"12974","CHC2","Lanius excubitor",NA,5
"12975","CHC2","Coturnix coromandelica",NA,5
"12976","CHC2","Turnix sylvaticus",NA,5
"12977","CHC2","Pericrocotus erythropygius",NA,5
"12978","CHC2","Pericrocotus cinnamomeus",NA,5
"12979","CHC2","Hirundo smithii",NA,5
"12980","CHC2","Cisticola juncidis",1,5
"12981","CHC2","Anas poecilorhyncha",NA,5
"12982","CHC2","Rhipidura aureola",NA,5
"12983","CHC2","Dinopium benghalense",NA,5
"12984","CHC2","Sypheotides indicus",NA,5
"12985","CHC2","Halcyon smyrnensis",NA,5
"12986","CHC2","Turdoides malcolmi",1,6
"12987","CHC2","Prinia buchanani",1,6
"12988","CHC2","Pycnonotus cafer",NA,6
"12989","CHC2","Turnix suscitator",NA,6
"12990","CHC2","Streptopelia decaocto",1,6
"12991","CHC2","Pavo cristatus",NA,6
"12992","CHC2","Vanellus indicus",NA,6
"12993","CHC2","Mirafra erythroptera",NA,6
"12994","CHC2","Burhinus oedicnemus",NA,6
"12995","CHC2","Nectarinia asiatica",NA,6
"12996","CHC2","Turnix Tanki",NA,6
"12997","CHC2","Francolinus pondicerianus",NA,6
"12998","CHC2","Tephrodornis pondicerianus",NA,6
"12999","CHC2","Petronia xanthocollis",NA,6
"13000","CHC2","Merops orientalis",NA,6
"13001","CHC2","Pycnonotus leucotis",NA,6
"13002","CHC2","Eremopterix griseus",NA,6
"13003","CHC2","Psittacula krameri",NA,6
"13004","CHC2","Centropus sinensis",NA,6
"13005","CHC2","Dicrurus macrocercus",NA,6
"13006","CHC2","Lanius vittatus",NA,6
"13007","CHC2","Saxicola caprata",NA,6
